Customer_ID,Recency_Days,Frequency_LT,Monetary_Val_USD,Tenure_Days,CSAT,Will_Churn_90D
7048,43,7,1056.3,1211,3,1
7049,102,10,1905.2,1838,1,0
7050,166,13,1888.05,325,3,1
7051,44,16,1492.52,3624,4,1
7052,181,10,921.64,156,4,1
7053,47,15,1023.28,882,1,0
7054,31,12,1025.56,3393,3,1
7055,114,10,1181.46,2035,4,0
7056,41,15,1380.23,2486,2,0
7057,39,5,540.96,479,4,0
7058,41,10,1407.65,789,2,1
7059,113,11,1159.44,241,2,0
7060,108,4,989.89,3222,4,1
7061,32,10,1072.27,1610,1,0
7062,25,15,3239.17,1044,4,0
7063,41,11,997.03,2907,1,0
7064,52,8,721.23,2692,2,0
7065,17,9,1768.41,2196,3,0
7066,95,11,1763.49,1891,5,1
7067,40,6,687.26,761,5,0
7068,25,10,842.82,2332,1,0
7069,7,10,1613.07,1234,4,1
7070,17,10,1256.42,3467,2,0
7071,179,10,1786.92,1957,4,0
7072,22,12,948.77,3465,5,0
7073,12,9,994.11,641,2,0
7074,38,6,876.38,3467,4,0
7075,23,10,1388.7,2365,2,0
7076,3,13,1147.25,2464,5,0
7077,24,10,1335.06,1190,2,1
7078,48,14,1717.46,307,1,1
7079,49,20,1490.78,1226,3,0
7080,27,13,2277.03,1206,4,0
7081,36,8,279.93,2408,4,1
7082,203,9,876.38,336,4,1
7083,29,8,1244.72,3399,5,0
7084,18,11,1637.99,3269,2,0
7085,17,12,1339.38,3545,2,0
7086,37,13,784.65,489,4,0
7087,86,12,971.58,2505,4,0
7088,14,11,841.44,1285,5,1
7089,75,6,277.97,3150,4,0
7090,2,13,2391.86,275,2,0
7091,33,8,1613.07,726,2,0
7092,90,8,725.47,2856,5,0
7093,25,9,386.28,3558,1,0
7094,50,16,2023.56,4,2,1
7095,14,14,1706.95,1620,4,0
7096,82,13,2053.27,3508,4,1
7097,4,11,1426.21,2393,1,0
7098,115,15,1879.44,37,3,0
7099,14,10,772.29,1469,5,0
7100,125,10,1130.27,1828,2,1
7101,27,10,1620.75,532,4,1
7102,77,12,2256.92,3585,3,0
7103,24,9,1138.35,1112,2,0
7104,142,8,1096.38,1984,1,0
7105,9,5,554.01,864,4,1
7106,12,13,1821.13,167,4,0
7107,41,12,679.99,3491,3,0
7108,6,9,1393.71,397,5,1
7109,14,11,2139.62,221,3,0
7110,173,7,800.24,1020,3,1
7111,226,7,941.95,1290,2,1
7112,29,12,928.29,2078,3,0
7113,155,7,1211.5,1088,5,0
7114,48,5,531.39,1802,5,0
7115,19,11,947.16,3169,3,1
7116,73,11,1414.76,215,2,0
7117,65,7,699.02,2289,1,1
7118,272,10,919.06,1742,2,0
7119,19,8,686.3,589,3,0
7120,67,15,663.62,513,1,0
7121,4,8,590.6,1933,2,0
7122,8,12,2108.51,2087,2,1
7123,1,16,2513.47,2368,5,0
7124,452,13,1510.86,2224,3,1
7125,98,9,1055.33,3016,3,1
7126,93,8,515.62,3501,1,1
7127,43,9,1451.57,2888,4,0
7128,22,11,1064.36,2173,5,1
7129,10,17,2520.49,106,1,1
7130,21,15,1563.48,582,4,0
7131,29,6,542.54,524,1,0
7132,85,14,2622.14,1869,3,0
7133,47,11,1287.73,2814,4,1
7134,5,16,2461.66,895,3,0
7135,2,10,1368.78,1295,5,0
7136,7,14,1257.05,3420,1,1
7137,32,6,992.24,1784,5,1
7138,163,12,941.98,2949,5,0
7139,61,14,1348.06,2614,3,0
7140,98,12,929.62,2732,4,1
7141,38,6,680.91,1581,1,1
7142,27,9,1100.5,1273,1,0
7143,7,8,585.47,141,5,0
7144,126,6,528.16,3063,3,0
7145,92,17,1932.23,1674,5,1
7146,12,10,1629.51,1300,4,0
7147,44,17,1400.16,3121,5,0
7148,41,13,1975.48,3139,2,0
7149,59,11,976.56,2807,3,1
7150,176,13,1807.31,2411,4,0
7151,53,13,2191.23,598,1,0
7152,47,10,1657.76,2861,1,0
7153,4,23,2779.11,134,1,1
7154,4,14,1705.54,1988,4,0
7155,13,5,260.7,622,1,0
7156,2,13,2183.15,3387,3,0
7157,82,12,1042.22,2256,4,0
7158,78,8,799.46,1742,4,1
7159,9,12,1699.95,2386,1,0
7160,109,12,771.27,1197,4,0
7161,11,13,1614.97,1580,5,0
7162,22,11,2074.67,283,2,0
7163,18,11,1818.45,2054,5,0
7164,28,12,1244.24,1158,4,1
7165,18,16,2755.88,3292,2,0
7166,41,6,798.83,145,4,0
7167,32,10,1796.47,3053,1,0
7168,259,16,1058.55,3464,4,0
7169,4,13,2179.89,44,1,1
7170,10,14,2182.47,1366,3,0
7171,4,7,877.16,504,5,0
7172,59,8,862.22,677,1,0
7173,4,11,573.68,1667,5,0
7174,109,9,1279.29,268,1,1
7175,44,8,1328.6,3441,3,0
7176,45,12,744.36,1888,1,0
7177,50,15,2315.0,2639,1,0
7178,12,13,1569.37,1453,2,0
7179,14,14,1724.32,2023,5,0
7180,24,9,1218.06,504,4,0
7181,55,8,1572.39,1645,3,1
7182,15,15,1803.13,767,1,0
7183,8,15,1921.24,1320,3,1
7184,211,10,1145.64,98,2,0
7185,2,15,1180.66,2373,2,1
7186,98,15,1387.82,1833,1,1
7187,94,13,1473.43,3456,4,0
7188,22,13,1725.99,2368,4,0
7189,9,12,2560.34,1672,4,0
7190,10,8,717.61,3601,4,0
7191,72,9,1362.06,2354,5,0
7192,62,18,2978.5,542,3,1
7193,92,11,1573.35,3219,5,1
7194,167,8,1378.05,60,3,0
7195,71,9,1143.51,1656,2,1
7196,11,7,841.1,563,2,1
7197,17,10,1770.07,863,4,0
7198,111,13,1139.48,3344,2,0
7199,15,13,2145.23,1961,3,0
7200,5,11,1597.12,2324,5,0
7201,73,11,2060.72,2132,3,0
7202,31,7,658.61,2989,5,0
7203,152,6,599.14,925,5,0
7204,64,8,1044.91,1929,4,1
7205,6,10,902.3,2211,2,0
7206,178,14,1237.15,2340,2,0
7207,18,11,2040.13,932,1,1
7208,25,9,1255.57,2759,5,1
7209,31,6,853.93,1506,1,0
7210,4,7,480.44,316,2,1
7211,42,8,923.64,2099,3,0
7212,8,15,2507.03,2106,3,0
7213,31,11,1753.74,2011,4,0
7214,26,10,1555.0,1542,4,0
7215,89,11,2248.78,114,2,0
7216,98,9,508.47,649,5,1
7217,10,6,919.84,2123,5,1
7218,28,11,1443.27,2726,3,0
7219,29,13,1082.45,1878,3,0
7220,10,10,1057.97,3496,2,0
7221,97,16,2163.07,2987,5,0
7222,74,10,893.88,1571,3,0
7223,13,8,1375.35,1529,1,1
7224,28,13,1741.87,2679,5,0
7225,7,13,1764.32,1706,4,0
7226,60,14,799.06,2100,5,0
7227,8,10,1321.74,42,3,0
7228,256,14,1346.93,1490,5,0
7229,92,14,1227.79,865,1,0
7230,30,13,1597.3,398,2,0
7231,52,15,2031.17,1100,5,1
7232,146,9,1619.13,247,5,0
7233,49,14,1850.01,173,4,0
7234,12,6,1060.47,2206,1,1
7235,29,9,654.67,778,5,1
7236,112,14,1882.05,278,5,1
7237,63,8,1141.0,2360,3,0
7238,64,11,1135.57,2694,3,1
7239,121,9,594.38,3646,2,1
7240,135,5,740.58,1722,3,1
7241,152,9,1437.18,1343,5,1
7242,6,9,1231.27,3236,2,0
7243,48,7,812.54,2955,4,0
7244,81,13,1247.92,2659,2,0
7245,85,12,1541.2,626,4,0
7246,56,13,2203.73,3294,5,0
7247,11,9,1088.39,2940,2,0
7248,96,7,837.79,3622,2,1
7249,77,13,1749.21,746,5,0
7250,6,10,494.64,3432,1,0
7251,38,12,1414.59,3486,5,0
7252,12,14,1942.14,1947,1,0
7253,25,7,751.17,2778,5,0
7254,2,17,2708.52,192,5,0
7255,31,13,1305.75,1916,5,0
7256,48,11,969.45,1819,4,0
7257,58,7,930.89,1103,5,0
7258,66,14,3006.76,221,4,1
7259,109,10,1068.02,2849,4,0
7260,15,14,1397.89,787,1,0
7261,8,14,1303.75,2367,1,0
7262,115,11,750.83,2881,5,1
7263,11,10,741.54,2112,4,0
7264,221,12,1390.01,1365,1,0
7265,111,8,434.56,2861,3,1
7266,42,7,1067.83,2946,3,0
7267,240,12,2297.75,3201,4,1
7268,7,11,1983.13,1746,3,0
7269,22,10,1100.71,1134,5,1
7270,62,7,961.97,1211,3,0
7271,26,12,1216.22,3571,3,0
7272,159,13,176.05,3065,3,0
7273,5,9,1264.73,1443,5,1
7274,48,15,1399.42,2823,2,0
7275,54,14,3021.26,3189,1,0
7276,64,16,1480.98,1209,2,1
7277,18,10,1425.68,3205,5,0
7278,28,5,777.34,928,4,0
7279,112,10,1450.66,2776,4,0
7280,14,14,1538.65,2147,2,0
7281,106,9,1373.64,2518,2,0
7282,50,11,1571.24,1706,1,0
7283,87,15,1805.34,2164,4,0
7284,76,11,703.83,1901,4,0
7285,14,17,2394.63,2325,5,0
7286,51,12,2071.69,1650,4,0
7287,122,14,2252.94,2881,2,1
7288,34,13,2120.6,527,2,0
7289,204,14,1192.89,2587,3,1
7290,37,13,2114.99,332,2,0
7291,10,12,252.35,1429,3,0
7292,30,13,1633.53,2671,4,0
7293,182,11,1646.29,2037,5,0
7294,24,17,2047.14,356,3,0
7295,122,12,468.67,2725,5,0
7296,128,10,1104.86,2207,5,0
7297,26,6,909.69,3269,3,0
7298,6,7,1114.95,3438,3,0
7299,78,9,1558.15,608,4,0
7300,23,15,1543.99,1369,5,0
7301,92,8,1331.96,75,5,0
7302,36,7,1221.27,2773,1,0
7303,40,10,880.76,3034,4,0
7304,91,11,1662.78,1090,4,0
7305,29,7,893.97,3120,3,1
7306,36,14,1580.19,1451,2,0
7307,29,12,1512.76,2044,2,0
7308,28,12,1808.57,2669,4,1
7309,45,17,2971.52,276,5,0
7310,100,15,1735.04,115,5,1
7311,27,5,383.38,129,5,0
7312,45,11,1932.46,3080,1,1
7313,67,12,1385.68,298,2,0
7314,19,10,986.88,2691,5,0
7315,20,9,1399.77,3057,5,0
7316,163,4,567.62,1717,4,0
7317,78,11,1374.19,942,4,0
7318,52,16,1539.3,180,2,0
7319,63,14,1536.42,565,5,0
7320,2,11,1529.52,336,3,1
7321,58,10,1064.68,1354,2,0
7322,43,11,1211.59,1966,5,0
7323,48,6,527.97,40,3,1
7324,27,14,2135.94,950,3,0
7325,6,10,988.61,526,2,0
7326,13,6,837.4,2639,4,0
7327,181,11,1332.47,1156,1,0
7328,32,10,977.23,1270,3,0
7329,38,14,2736.44,1245,2,1
7330,4,6,750.27,2373,1,1
7331,3,15,1093.18,3338,5,0
7332,76,15,2982.82,2417,5,0
7333,47,7,1162.78,917,3,0
7334,43,9,905.87,1962,2,0
7335,17,12,1483.29,1635,1,0
7336,82,13,2002.49,792,4,1
7337,12,12,1688.82,2541,5,0
7338,13,10,1584.95,3320,5,0
7339,38,6,748.41,661,3,1
7340,21,15,1555.45,1187,1,0
7341,18,9,1127.62,372,4,0
7342,63,14,1084.56,3060,4,1
7343,64,10,1099.44,2363,3,0
7344,105,9,1097.72,2141,5,0
7345,33,7,952.87,2786,1,0
7346,5,13,2456.78,761,4,1
7347,20,9,726.68,2455,5,0
7348,235,17,3117.4,18,1,1
7349,55,12,1649.95,814,5,0
7350,75,12,298.78,3192,1,0
7351,1,10,1701.49,75,3,0
7352,44,10,1161.94,2973,3,1
7353,3,9,1632.12,1703,4,0
7354,51,12,1149.09,1026,4,0
7355,153,10,1046.18,2904,2,0
7356,208,10,1514.07,6,4,0
7357,47,9,475.47,2159,5,1
7358,37,10,917.05,1700,3,0
7359,175,12,713.84,2216,1,1
7360,68,14,1133.28,2645,5,0
7361,5,11,2037.44,73,5,0
7362,38,13,1054.95,1293,3,0
7363,17,11,993.41,2985,4,1
7364,39,14,102.56,3250,5,0
7365,37,10,942.54,35,3,0
7366,53,9,10.0,2416,4,0
7367,27,12,1581.28,2776,2,1
7368,11,20,3020.76,2939,5,0
7369,43,12,1652.29,1259,3,0
7370,107,11,650.59,2397,3,0
7371,66,17,1995.17,3262,2,0
7372,25,9,1238.61,1864,3,0
7373,165,12,1253.99,519,2,0
7374,146,10,682.65,2173,4,0
7375,15,12,1894.64,1687,5,0
7376,3,9,644.6,288,4,0
7377,82,9,1250.34,3336,5,0
7378,106,10,1208.06,111,2,0
7379,207,14,2506.84,2179,5,0
7380,133,12,2544.81,3082,3,0
7381,56,8,778.32,1051,4,0
7382,46,14,1019.49,384,2,1
7383,2,9,1130.94,908,5,0
7384,17,11,1335.4,3601,2,1
7385,37,16,2312.39,2928,2,0
7386,60,5,448.2,209,2,1
7387,49,10,897.7,2778,2,0
7388,82,5,581.21,455,5,1
7389,20,8,1056.55,3261,3,0
7390,50,12,895.26,2754,3,0
7391,6,14,1609.66,272,5,1
7392,33,7,817.98,2005,2,1
7393,84,14,2048.11,1266,1,0
7394,71,8,933.79,2405,2,1
7395,281,12,1996.09,1321,1,0
7396,20,14,2047.66,2729,4,0
7397,42,16,782.28,1782,5,0
7398,24,13,1439.02,3081,1,0
7399,35,12,1997.08,2216,4,0
7400,117,9,745.2,3419,3,0
7401,70,8,1046.29,1110,2,1
7402,129,14,1890.55,2282,3,0
7403,14,14,1759.9,1046,2,1
7404,124,10,1047.58,1601,5,0
7405,4,15,1829.62,2255,4,0
7406,132,6,585.06,2246,2,0
7407,24,10,911.92,680,3,1
7408,23,11,1726.88,282,1,0
7409,44,8,862.55,2517,4,0
7410,170,17,3645.15,1698,3,1
7411,3,12,739.76,1282,2,0
7412,27,13,1625.94,774,2,0
7413,117,7,612.53,278,3,1
7414,31,8,1207.78,3340,1,0
7415,14,8,595.22,2608,3,0
7416,34,15,2473.6,838,5,0
7417,30,8,1197.45,3489,4,1
7418,149,9,701.95,1045,2,1
7419,87,10,1058.5,2050,5,0
7420,43,12,1655.39,3587,3,0
7421,268,11,1739.9,1841,4,0
7422,38,15,2158.88,639,4,1
7423,4,13,1445.81,2815,4,0
7424,19,10,2042.2,586,4,1
7425,35,16,2683.8,1002,4,1
7426,11,15,1228.71,351,2,0
7427,177,10,1215.38,2065,2,1
7428,88,10,2022.11,2593,3,1
7429,19,9,1225.63,3043,4,0
7430,54,7,848.52,2999,5,1
7431,77,10,1039.36,3012,1,0
7432,171,7,534.06,883,5,1
7433,129,11,1285.24,629,1,0
7434,44,12,1374.35,106,5,0
7435,90,15,905.76,1242,4,1
7436,50,14,1194.8,3060,5,0
7437,49,12,1897.28,3387,1,0
7438,8,7,507.09,1260,2,0
7439,9,8,898.17,986,3,0
7440,46,9,1247.02,327,2,0
7441,19,12,1689.53,2913,2,0
7442,2,11,2010.67,2985,5,0
7443,77,15,1610.48,1791,3,1
7444,2,15,1810.57,455,3,0
7445,55,12,2272.4,213,1,1
7446,47,8,756.31,1756,1,1
7447,209,9,1071.29,3233,3,1
7448,40,10,1246.93,2796,1,0
7449,4,12,1373.47,3455,3,0
7450,49,4,639.06,592,3,1
7451,111,11,269.49,3120,3,0
7452,346,12,1212.46,3049,2,0
7453,34,11,1634.62,1722,2,0
7454,24,10,838.52,1268,5,1
7455,143,10,877.04,263,4,0
7456,13,9,937.75,2843,5,0
7457,58,11,1968.16,3251,1,1
7458,32,11,1416.92,680,4,0
7459,3,9,1027.93,3584,2,0
7460,26,9,661.52,1235,1,1
7461,19,14,1797.93,258,2,0
7462,70,15,964.47,2993,4,0
7463,179,14,478.05,2811,4,1
7464,19,12,1243.45,3463,2,0
7465,101,15,386.15,2151,1,0
7466,4,11,1192.14,1161,3,0
7467,47,10,1643.84,696,2,1
7468,5,10,1826.06,977,2,0
7469,164,7,1082.75,753,4,1
7470,88,6,960.26,488,4,0
7471,65,13,1391.49,2109,1,0
7472,105,14,1258.61,2240,5,0
7473,63,14,1958.03,1388,1,0
7474,209,11,1670.16,250,3,0
7475,76,10,1361.13,2757,4,0
7476,156,9,1078.89,3402,3,1
7477,44,13,889.04,3569,5,0
7478,8,12,474.71,72,2,1
7479,46,14,1695.04,1107,4,0
7480,9,10,1690.37,2573,5,0
7481,54,9,675.18,2003,2,0
7482,40,13,1748.41,2130,3,0
7483,59,16,2247.42,139,4,0
7484,1,11,1498.97,1722,5,1
7485,14,11,896.44,2796,3,1
7486,41,11,562.6,2941,2,1
7487,181,11,904.09,3059,1,0
7488,30,15,1864.96,2550,1,0
7489,34,10,905.91,2291,2,0
7490,76,6,671.02,873,4,0
7491,56,16,1760.29,185,5,1
7492,22,20,2128.12,822,4,1
7493,32,12,1515.49,957,3,1
7494,15,12,963.31,3598,1,0
7495,203,10,1428.74,1639,4,1
7496,9,13,1043.21,1180,3,0
7497,28,8,1024.97,2298,1,0
7498,2,10,964.6,3329,5,0
7499,16,10,935.29,3059,1,0
7500,91,11,1291.38,718,1,1
7501,14,10,1110.43,3543,4,0
7502,6,13,1659.48,2061,4,0
7503,39,13,1725.1,535,1,1
7504,1,6,245.18,942,2,1
7505,6,10,1348.16,1884,3,0
7506,99,11,1484.82,1249,4,1
7507,89,5,602.41,3016,5,0
7508,149,15,2258.96,811,3,0
7509,116,12,1597.39,1242,5,0
7510,69,12,836.07,467,5,1
7511,4,9,1638.78,1414,2,0
7512,92,13,1790.66,3235,4,1
7513,113,11,756.16,1193,5,0
7514,97,11,1068.58,1615,3,1
7515,43,13,1305.58,1351,2,1
7516,16,17,2330.28,1008,5,0
7517,112,10,1515.85,2518,1,1
7518,78,11,1383.49,1013,4,0
7519,238,14,1957.71,1137,1,1
7520,11,10,1358.37,662,4,0
7521,16,8,238.29,62,5,0
7522,15,9,737.1,3027,4,0
7523,95,14,326.0,2091,3,0
7524,13,8,708.49,242,5,0
7525,5,8,884.91,835,2,0
7526,393,12,815.93,2784,2,1
7527,2,11,1150.28,1413,2,0
7528,109,13,1760.39,552,3,1
7529,28,14,1787.81,306,5,0
7530,111,10,999.61,63,3,0
7531,49,8,614.3,2021,5,0
7532,140,13,1898.28,2344,3,0
7533,157,9,1327.71,918,1,0
7534,1,11,1871.94,2561,5,0
7535,5,15,1341.8,3172,5,0
7536,18,9,415.32,273,5,0
7537,67,14,1911.19,1032,3,0
7538,132,7,306.06,440,3,0
7539,37,9,1062.41,1941,3,1
7540,57,9,669.93,2901,5,1
7541,13,7,796.66,1658,1,0
7542,99,13,814.96,443,1,1
7543,206,13,1225.57,157,1,1
7544,19,7,624.7,864,2,0
7545,41,12,1507.63,3192,2,1
7546,6,12,2068.73,1795,4,0
7547,50,8,1066.21,1294,3,0
7548,42,10,1026.05,429,1,0
7549,10,11,1800.3,2609,5,1
7550,36,9,1206.31,1942,4,0
7551,25,12,281.16,1533,3,0
7552,45,14,1338.5,905,2,0
7553,53,12,1174.36,2147,5,0
7554,1,6,624.51,3110,2,0
7555,86,12,1290.65,2184,3,0
7556,75,11,1186.79,1202,2,1
7557,28,9,1419.63,3484,4,0
7558,4,11,2049.51,2839,5,0
7559,85,14,1654.65,3101,1,0
7560,187,13,1567.38,3024,3,0
7561,17,8,1360.65,1557,1,1
7562,24,5,258.68,2873,2,1
7563,13,12,993.4,2517,1,0
7564,52,13,1481.2,346,1,1
7565,11,13,1460.62,2373,4,1
7566,27,12,1734.0,2079,2,1
7567,72,15,1524.92,426,4,0
7568,50,10,1278.24,1301,1,0
7569,30,11,2059.69,3129,4,0
7570,33,15,2241.62,2894,2,1
7571,50,9,1971.91,1385,4,1
7572,1,11,1181.12,1574,1,1
7573,5,12,1382.23,217,3,0
7574,128,16,2297.21,3147,3,0
7575,5,3,361.41,784,2,0
7576,74,9,1004.9,1587,3,0
7577,152,9,854.82,3478,4,0
7578,19,11,1417.32,1054,3,0
7579,28,14,1402.8,424,1,1
7580,51,5,635.12,1875,1,0
7581,129,10,948.91,2245,5,0
7582,171,11,1589.53,3634,1,1
7583,81,9,834.04,1790,1,0
7584,6,8,775.89,907,3,0
7585,67,15,946.84,3385,3,1
7586,32,8,1380.0,2439,5,0
7587,39,8,847.25,3098,4,1
7588,4,14,1849.12,1624,4,0
7589,13,7,364.71,2955,4,0
7590,94,15,2205.02,2838,3,1
7591,37,13,356.99,3437,5,1
7592,22,10,1831.91,3177,5,0
7593,30,7,712.35,2583,2,1
7594,116,8,992.52,3059,1,1
7595,83,15,1654.13,2107,3,0
7596,20,9,1077.63,2405,3,0
7597,8,8,848.08,286,2,0
7598,18,8,1091.15,2851,4,0
7599,153,13,2827.38,1462,2,0
7600,53,12,1368.39,1442,3,1
7601,46,7,1394.94,581,4,0
7602,55,9,1461.59,70,1,0
7603,28,11,1505.59,81,1,1
7604,99,12,1945.69,2420,5,1
7605,45,11,2152.15,3558,4,0
7606,8,12,525.26,685,4,0
7607,9,10,1130.42,3072,3,0
7608,47,14,2609.08,2936,5,0
7609,166,9,1016.81,1361,2,1
7610,23,12,1271.84,510,5,0
7611,123,13,1311.93,987,5,0
7612,87,15,1661.7,3512,3,0
7613,18,14,1393.16,878,3,1
7614,3,14,1738.84,1034,2,0
7615,7,5,313.0,2028,1,0
7616,79,10,1094.24,2713,1,1
7617,14,7,800.76,2680,3,1
7618,28,11,534.55,2959,2,1
7619,42,9,1009.0,812,1,1
7620,78,10,1504.94,2293,4,1
7621,8,11,1148.01,2843,2,0
7622,32,9,821.36,1474,3,0
7623,40,9,1069.17,567,3,1
7624,47,10,1595.24,1556,5,0
7625,103,17,2271.82,282,2,0
7626,12,6,938.32,1537,4,0
7627,99,10,1064.21,846,1,0
7628,71,7,846.39,2773,5,0
7629,49,13,1865.25,2519,4,0
7630,73,8,1006.44,1720,1,0
7631,32,9,631.66,2644,4,0
7632,9,9,891.48,2405,2,1
7633,66,15,813.72,1047,1,0
7634,45,18,2387.11,3198,3,0
7635,62,9,1360.62,756,4,0
7636,25,7,1044.65,2907,2,0
7637,143,12,1176.18,860,4,1
7638,54,12,1031.04,3074,4,1
7639,6,8,1026.01,295,4,0
7640,36,9,1020.66,2109,5,0
7641,85,9,1634.84,1520,2,1
7642,95,10,762.96,2757,1,1
7643,41,12,1373.92,743,3,1
7644,136,12,972.48,3607,5,1
7645,19,12,1109.62,479,2,1
7646,32,14,2066.7,2071,4,0
7647,138,9,1140.38,2528,5,0
7648,136,12,1210.9,1064,4,1
7649,70,5,987.29,187,2,0
7650,118,10,1126.75,2986,1,0
7651,6,12,1659.09,3402,4,0
7652,121,10,573.87,3561,5,0
7653,24,12,1079.29,3562,1,0
7654,12,10,900.46,352,5,0
7655,17,7,1402.59,1557,5,0
7656,33,4,314.89,1910,4,0
7657,18,6,861.12,496,3,0
7658,24,13,1845.37,2173,1,0
7659,9,8,1350.64,1736,1,0
7660,22,14,1424.63,875,2,0
7661,51,13,2051.35,2825,4,0
7662,35,22,1607.61,109,5,0
7663,26,9,1138.84,948,1,1
7664,83,12,2068.41,1628,4,1
7665,135,8,652.42,2670,4,1
7666,85,12,1409.72,1620,5,1
7667,25,9,1488.2,3126,4,0
7668,82,10,969.05,1532,1,1
7669,10,7,1100.83,3100,3,0
7670,9,8,1102.14,2859,2,0
7671,26,8,730.66,352,1,0
7672,99,10,952.77,30,2,1
7673,17,12,419.32,3186,2,0
7674,4,10,1231.31,3374,5,0
7675,9,14,1601.05,2764,1,0
7676,118,8,1381.71,1573,2,0
7677,61,12,1341.54,2127,3,0
7678,18,13,1333.14,300,5,0
7679,49,15,1543.31,2304,3,0
7680,45,12,1002.16,367,3,0
7681,64,9,1569.59,2901,1,0
7682,16,13,2432.03,877,3,0
7683,120,7,627.63,3410,4,1
7684,23,17,1625.9,1825,4,0
7685,72,12,1215.15,826,1,0
7686,1,15,1421.16,1311,3,0
7687,28,14,1896.58,3121,4,0
7688,27,14,2064.39,1007,3,0
7689,48,15,792.29,3101,4,1
7690,5,12,2342.35,2496,4,0
7691,94,10,1336.7,346,1,0
7692,15,17,1381.94,3169,3,0
7693,68,12,979.03,79,2,0
7694,98,9,833.82,3644,1,1
7695,50,12,1521.11,1065,2,0
7696,82,20,4394.45,2689,5,1
7697,66,12,2205.69,538,5,0
7698,27,10,1253.42,2536,2,1
7699,100,17,2092.34,1364,5,0
7700,21,15,1162.18,395,2,0
7701,51,9,1064.41,1788,4,1
7702,83,16,2168.81,274,1,1
7703,29,14,1301.72,220,2,0
7704,22,12,840.88,599,4,0
7705,37,17,2303.57,2930,4,0
7706,103,11,1182.55,2760,4,1
7707,160,15,1888.93,1373,1,0
7708,48,9,1474.47,948,5,0
7709,65,10,1013.88,302,4,0
7710,141,7,294.98,1932,5,1
7711,7,9,1217.74,1144,1,0
7712,16,10,1672.81,2543,3,0
7713,75,9,906.82,2414,4,0
7714,105,13,1715.84,1950,3,0
7715,117,11,727.25,1215,5,0
7716,33,10,351.2,95,3,0
7717,6,14,2151.67,960,2,1
7718,35,9,661.3,3609,1,0
7719,16,13,1214.0,3429,4,0
7720,21,11,1406.65,624,5,0
7721,89,13,1763.36,3648,3,0
7722,5,12,1396.69,2967,4,0
7723,106,9,1381.3,1274,4,0
7724,34,12,654.92,1149,5,0
7725,55,11,1328.19,1723,4,0
7726,6,8,960.7,2694,1,0
7727,25,7,1029.0,1351,4,1
7728,6,10,888.87,1233,1,0
7729,196,12,1557.31,757,4,0
7730,99,8,1113.52,1020,1,0
7731,37,12,1850.58,3012,3,1
7732,16,8,1589.22,269,1,1
7733,163,11,897.08,349,1,1
7734,26,14,1471.16,2989,5,1
7735,11,11,448.66,966,5,1
7736,50,11,479.14,1077,2,1
7737,173,10,1384.88,2947,5,0
7738,1,10,1337.47,940,5,0
7739,17,16,2851.37,119,4,0
7740,168,10,1831.87,2695,2,1
7741,12,17,1039.77,3564,1,0
7742,8,11,1023.78,847,5,0
7743,51,8,1124.93,3208,3,1
7744,119,12,1852.4,28,4,1
7745,39,6,471.43,1734,4,0
7746,313,8,529.38,1333,4,0
7747,69,15,1767.69,2053,3,0
7748,5,13,882.19,3409,2,0
7749,297,12,1576.62,381,5,1
7750,32,10,1295.94,2542,5,1
7751,21,7,705.82,1686,1,1
7752,49,14,809.42,3359,5,0
7753,22,25,2895.41,2527,1,1
7754,6,15,2336.55,1829,4,0
7755,1,14,1495.2,635,4,1
7756,36,13,1244.17,483,4,0
7757,109,14,987.85,3083,4,0
7758,51,15,1792.92,1574,1,0
7759,429,9,611.95,3613,3,1
7760,21,8,1314.91,1149,4,0
7761,20,14,1651.23,230,3,0
7762,11,18,2105.95,2354,1,0
7763,11,11,1202.67,3620,4,0
7764,21,15,1355.8,2766,4,0
7765,95,16,2208.17,3497,3,0
7766,142,13,1703.86,3470,5,0
7767,222,16,3217.98,616,4,0
7768,16,18,2366.12,423,5,0
7769,128,13,2478.52,2326,4,0
7770,24,14,1121.37,1081,2,1
7771,8,16,1657.59,2400,3,0
7772,123,14,2067.53,2110,5,1
7773,61,7,1282.3,188,2,1
7774,11,16,1611.73,969,2,0
7775,34,6,496.51,2843,3,0
7776,21,6,1084.53,1359,4,0
7777,81,11,2012.25,1314,4,0
7778,37,19,921.35,3347,4,0
7779,273,11,1729.37,1684,4,1
7780,4,12,1520.1,3007,4,1
7781,27,10,919.65,232,3,0
7782,40,10,1071.54,2593,5,0
7783,42,13,1184.12,2439,3,1
7784,23,13,1495.86,1525,4,0
7785,79,15,2371.69,2210,3,0
7786,125,12,2049.56,1302,4,0
7787,168,17,3257.23,1816,3,1
7788,99,8,879.03,1697,4,1
7789,115,11,1588.53,2820,4,0
7790,48,10,1289.37,912,2,1
7791,105,12,1507.61,2660,2,0
7792,22,8,1289.8,28,1,0
7793,31,10,1582.45,1904,3,0
7794,23,14,1747.8,3097,2,0
7795,38,4,405.26,2767,1,1
7796,21,13,1607.46,2730,4,0
7797,196,7,699.18,2010,1,0
7798,23,6,750.05,720,4,0
7799,7,20,2088.44,2442,2,0
7800,45,7,1255.7,1541,1,0
7801,4,17,2388.21,3270,1,0
7802,8,6,906.73,228,4,0
7803,15,10,988.45,1415,3,0
7804,38,11,1466.74,1438,2,1
